obs_id,temperature,humidity,wind_speed,tng_dust,tng_seeing,rain
2446,18.553489434623433,27.118866283085673,3.8679513384678246,32.21,0.39000000000000007,0.0
2447,18.566289798705004,27.18532000757761,3.9562967454124607,32.21,0.38999999999999996,0.0
2449,18.744919556138015,26.4242993265717,4.835551339093338,35.54,0.37,0.0
2450,18.491508898862666,27.5190079851289,4.881201213634454,35.53999999999999,0.37000000000000005,0.0
2451,18.583691194069328,27.415223340455285,6.469333673021365,33.70035201319469,0.3530707240478039,0.0
2453,18.27735131393145,27.214995179709607,4.721181803631374,31.61218246699935,0.35162240257689825,0.0
2454,18.252840990256352,26.511267974288838,5.083817810238989,31.829999999999995,0.36,0.0
2463,18.726609510949988,6.368718531317843,9.396994094321725,0.30999999999999994,0.6300000000000001,0.0
2465,18.671014940730608,7.316202428526064,10.705450945576859,0.28201502036896814,0.21531348364925487,0.0
2466,18.304360321433293,7.987954221609776,9.364916136836623,0.20000000000000004,-1.0,0.0
2468,18.27121909947164,8.140819232255303,9.72767009842352,0.2,-1.0,0.0
2469,18.52991022271989,8.095566086596351,10.124143544699058,0.17410381566140068,-0.6086798811056106,0.0
2484,17.30248465059163,23.688509209645023,6.080061397633482,3.0899999999999994,0.5,0.0
2485,17.162665724981892,23.8862294418055,6.026243567077135,3.2399999999999998,0.63,0.0
2486,16.982356753661932,24.938608034851004,4.971609295601884,3.579617834862931,0.6652849698558888,0.0
2487,16.85459544278398,25.571300859692716,4.806906535353887,4.01,0.7099999999999999,0.0
2504,22.887732966309994,20.952177633236136,12.979384720986804,42.23,0.87,0.0
2505,22.45051371037927,21.2517805662119,6.897127880358661,42.23,0.8699999999999999,0.0
2506,22.844107703925673,21.047879945029244,14.429102342239531,42.23,0.8699999999999998,0.0
2507,22.979023694701063,20.95873987496037,14.903494405656637,42.230000000000004,0.8699999999999996,0.0
2508,23.028118067863886,20.64491234236215,16.774646952994754,40.49125186662049,0.8370691641405397,0.0
2509,23.05269605925053,20.98615253230743,17.519617434820873,36.95,0.77,0.0
2510,22.38584732175141,21.976934697779306,13.748946706828285,36.95,0.7700000000000001,0.0
2511,22.649579696570907,21.31430374756364,13.19304479924466,36.382218492423675,0.7004757337661639,0.0
2512,22.68672132712079,20.934390347907627,10.873327479209049,35.96999999999999,0.65,0.0
2514,22.552374981986816,21.32780521229665,7.702594074083771,36.19667018119074,0.6710855982503018,0.0
2517,20.716821728463184,43.21475697672939,12.106443726903837,50.319999999999986,-1.0,0.0
2518,20.829231381274564,42.98221283260134,11.792047688877448,50.32,-1.0,0.0
2519,20.668571341944286,42.98292963367977,8.482512938853546,35.22722124320951,0.6995067570026386,0.0
2520,20.469033189589393,43.01416633457093,10.532842095906418,34.690000000000005,0.7600000000000001,0.0
2522,20.07717394315728,44.130234721061434,8.716837618591567,27.17000000000001,0.54,0.0
2529,22.03935204518521,22.100367277036682,10.407775457777515,50.78,0.67,0.0
2530,21.957121245106077,22.350792394464534,12.145444153185764,50.78,0.6699999999999998,0.0
2531,22.005539968207824,22.407417468911266,13.83180067184793,50.78,0.6700000000000002,0.0
2532,22.017412012345527,21.853372956784447,14.704595765828568,50.78,0.67,0.0
2533,22.009999999999998,21.84,15.95,55.16,0.62,0.0
2534,21.939115618076535,21.920280270797033,15.05315982426473,55.160000000000004,0.6200000000000001,0.0
2535,22.087945032652787,21.854560225258936,14.63295569870931,55.16,0.62,0.0
2536,21.784763955743937,21.614397541651407,14.789764910412568,51.38,0.5899999999999999,0.0
2537,21.230229431421474,22.043334806581296,13.555139571310018,51.38000000000001,0.5900000000000001,0.0
2539,20.99770566123313,22.359359243657053,16.363393962863192,105.52,0.64,0.0
2542,21.04102323955768,22.228982937520282,12.666904081869577,105.51999999999998,0.64,0.0
2544,21.047375929865158,22.35284285133555,16.942868562208016,62.98202457672042,0.7244312034745716,0.0
2586,17.701345788124783,48.94056579569552,17.797553098573548,29.650000000000002,0.9299999999999999,0.0
2587,17.726488445985492,47.75690257410808,16.622890743860026,20.32,0.93,0.0
2588,17.61207669262656,49.076802979399844,17.285624702467302,20.32,0.93,0.0
2591,17.44029155772453,49.89444063083404,17.812096140073262,22.84254397094327,0.93,0.0
2592,17.42066368553432,50.10107084025196,14.217015766020767,30.36,0.93,0.0
2593,17.424236695663673,49.87914718322322,18.98153036714212,30.359999999999996,0.93,0.0
2594,17.39547707275155,50.38117840537318,17.787900843955974,30.36,0.93,0.0
2606,17.594538815999748,35.52783324536347,16.46594501313631,18.809999999999995,0.65,0.0
2607,17.540922346608145,34.05524980685685,15.408456272524228,15.224484897048901,0.9175113554548351,0.0
2608,17.504605232677534,33.09469244396975,11.733028479895161,10.5,1.27,0.0
2610,17.90765904187484,34.16721226132029,15.829329594461495,10.5,1.27,0.0
2612,17.20863256584696,38.95189081808403,19.679524994414443,20.71,0.47,0.0
2613,17.17278739976056,40.03198203257361,18.653423890306776,20.71,0.47,0.0
2686,11.210654079510094,46.29554437233456,12.827940250865593,0.23,0.61,0.0
2687,11.156072244522864,47.23223753734297,11.301390011886898,0.23000000000000004,0.61,0.0
2688,11.265071875690602,45.46207446323144,12.669335262822015,0.23000000000000004,0.61,0.0
2691,11.37846308116168,39.8739338492923,11.64274410944816,0.11999999999999998,0.61,0.0
2692,11.555875586045348,35.841128272074066,9.608057834486772,0.12,0.61,0.0
2693,11.89882241145284,29.53301249866206,10.781628508812714,0.13919065314754442,1.00340838952466,0.0
2707,15.071861901334293,44.43989301303338,5.427731322372565,18.466328923696103,-1.0,0.0
2708,15.49779912505562,46.80266678390582,4.152375819225765,20.28,-1.0,0.0
2709,15.668614585659839,47.952501081831386,2.528485769260882,20.280000000000005,-1.0,0.0
2710,15.709983347808155,46.432464367194484,5.537304066129096,20.279999999999998,-1.0,0.0
2711,15.793085207541065,44.2510206533878,3.3460416935127104,20.28,-1.0,0.0
2712,15.767946737605266,50.65883091943155,8.249069540105507,29.25,-1.0,0.0
2713,15.228366642977344,55.55781831158394,10.788679610669814,29.25,-1.0,0.0
2714,15.166574201063469,47.35038752297637,11.687736610764006,26.229803257328484,-1.0,0.0
2747,14.973371733044912,19.00372207813952,10.740022255800941,0.6563930010927418,-1.0,0.0
2751,15.194451895822539,28.300981123497408,9.540504573024023,2.6199999999999997,-1.0,0.0
2758,13.998515319616295,31.092678463735098,3.7984924557241557,0.14,0.56,0.0
2759,13.633637472035325,30.703643690904215,2.9357108738088207,0.14,0.56,0.0
2760,13.631475558351335,28.576898213568143,2.1065338525900517,0.17644814108502616,0.6328962821700522,0.0
2761,13.467023740597206,26.665508627537342,3.0379245302783913,0.18,0.64,0.0
2766,15.801900892725367,38.05561174260128,2.084366571448708,36.59279875319288,0.6684976441876581,0.0
2767,15.394483861032437,38.68883486005445,0.7909961430593835,37.09093952006892,0.6709261730921624,0.0
2768,15.567177956802158,38.34359126223504,3.3372103024464224,38.69,0.7000000000000001,0.0
2769,15.490680482138718,38.81443500220787,1.7546313566718965,38.690000000000005,0.6999999999999998,0.0
2770,15.381164327000155,38.75617619028418,0.8446636213363683,37.79137474317897,0.6659289002153164,0.0
2771,15.378025794943337,38.629682858254675,1.9268679803404958,36.58,0.6200000000000001,0.0
2836,12.25,97.24000000000001,8.54,39.64000000000001,-1.0,24.0
2837,12.25,97.24000000000001,8.539999999999997,39.64,-1.0,24.0
2853,0.0,-1.0,-1.0,,,
2854,0.0,-1.0,-1.0,,,
2855,0.0,-1.0,-1.0,,,
2909,0.0,-1.0,-1.0,,,
2911,0.0,-1.0,-1.0,,,
2912,0.0,-1.0,-1.0,,,
2913,0.0,-1.0,-1.0,,,
2914,0.0,-1.0,-1.0,,,
2915,0.0,-1.0,-1.0,,,
2916,0.0,-1.0,-1.0,,,
2917,0.0,-1.0,-1.0,,,
2918,0.0,-1.0,-1.0,,,
2919,0.0,-1.0,-1.0,,,
2922,0.0,-1.0,-1.0,,,
2923,0.0,-1.0,-1.0,,,
2924,0.0,-1.0,-1.0,,,
2925,0.0,-1.0,-1.0,,,
2926,0.0,-1.0,-1.0,,,
